site,year,ions,avg_ion_conc
Q1,1992-09-29,nitrate_ug_l,87
Q1,1992-09-29,mg_mg_l,3.0522222222222224
Q1,1992-09-29,ca_mg_l,5.49
Q1,1992-09-29,amm_ug_l,NA
Q1,1992-10-06,k_mg_l,0.9877777777777778
Q1,1992-10-06,nitrate_ug_l,76.28571428571429
Q1,1992-10-06,mg_mg_l,3.002222222222222
Q1,1992-10-06,ca_mg_l,5.384444444444444
Q1,1992-10-06,amm_ug_l,NA
Q1,1992-10-13,k_mg_l,1
Q1,1992-10-13,nitrate_ug_l,37.285714285714285
Q1,1992-10-13,mg_mg_l,2.96
Q1,1992-10-13,ca_mg_l,5.2411111111111115
Q1,1992-10-13,amm_ug_l,NA
Q1,1992-10-20,k_mg_l,0.9044444444444445
Q1,1992-10-20,nitrate_ug_l,35.875
Q1,1992-10-20,mg_mg_l,2.631111111111111
Q1,1992-10-20,ca_mg_l,4.865555555555556
Q1,1992-10-20,amm_ug_l,NA
Q1,1992-10-27,k_mg_l,0.9466666666666667
Q1,1992-10-27,nitrate_ug_l,33
Q1,1992-10-27,mg_mg_l,2.5533333333333332
Q1,1992-10-27,ca_mg_l,4.695555555555556
Q1,1992-10-27,amm_ug_l,NA
Q1,1992-11-03,k_mg_l,0.9622222222222222
Q1,1992-11-03,nitrate_ug_l,33
Q1,1992-11-03,mg_mg_l,2.4955555555555557
Q1,1992-11-03,ca_mg_l,4.543333333333333
Q1,1992-11-03,amm_ug_l,NA
Q1,1992-11-10,k_mg_l,1.0066666666666666
Q1,1992-11-10,nitrate_ug_l,36.833333333333336
Q1,1992-11-10,mg_mg_l,2.6255555555555556
Q1,1992-11-10,ca_mg_l,4.725555555555555
Q1,1992-11-10,amm_ug_l,NA
Q1,1992-11-17,k_mg_l,1.01
Q1,1992-11-17,nitrate_ug_l,17.2
Q1,1992-11-17,mg_mg_l,2.71
Q1,1992-11-17,ca_mg_l,4.902222222222222
Q1,1992-11-17,amm_ug_l,NA
Q1,1992-11-24,k_mg_l,1.0911111111111111
Q1,1992-11-24,nitrate_ug_l,16.5
Q1,1992-11-24,mg_mg_l,2.9144444444444444
Q1,1992-11-24,ca_mg_l,5.042222222222223
Q1,1992-11-24,amm_ug_l,NA
Q1,1992-12-01,k_mg_l,1.0955555555555556
Q1,1992-12-01,nitrate_ug_l,16.666666666666668
Q1,1992-12-01,mg_mg_l,2.867777777777778
Q1,1992-12-01,ca_mg_l,4.898888888888889
Q1,1992-12-01,amm_ug_l,NA
Q1,1992-12-08,k_mg_l,1.0822222222222222
Q1,1992-12-08,nitrate_ug_l,20.5
Q1,1992-12-08,mg_mg_l,2.897777777777778
Q1,1992-12-08,ca_mg_l,4.845555555555555
Q1,1992-12-08,amm_ug_l,NA
Q1,1992-12-15,k_mg_l,1.0755555555555556
Q1,1992-12-15,nitrate_ug_l,26
Q1,1992-12-15,mg_mg_l,2.8966666666666665
Q1,1992-12-15,ca_mg_l,4.808888888888889
Q1,1992-12-15,amm_ug_l,NA
Q1,1992-12-22,k_mg_l,1.1511111111111112
Q1,1992-12-22,nitrate_ug_l,NA
Q1,1992-12-22,mg_mg_l,3.101111111111111
Q1,1992-12-22,ca_mg_l,4.905555555555556
Q1,1992-12-22,amm_ug_l,NA
Q1,1992-12-22,k_mg_l,1.1511111111111112
Q1,1992-12-22,nitrate_ug_l,NA
Q1,1992-12-22,mg_mg_l,3.101111111111111
Q1,1992-12-22,ca_mg_l,4.905555555555556
Q1,1992-12-22,amm_ug_l,NA
Q1,1992-12-22,k_mg_l,1.1511111111111112
Q1,1992-12-22,nitrate_ug_l,NA
Q1,1992-12-22,mg_mg_l,3.101111111111111
Q1,1992-12-22,ca_mg_l,4.905555555555556
Q1,1992-12-22,amm_ug_l,NA
Q1,1992-12-29,k_mg_l,1.1133333333333333
Q1,1992-12-29,nitrate_ug_l,NA
Q1,1992-12-29,mg_mg_l,3.141111111111111
Q1,1992-12-29,ca_mg_l,4.921111111111111
Q1,1992-12-29,amm_ug_l,NA
Q1,1993-01-05,k_mg_l,1.1344444444444444
Q1,1993-01-05,nitrate_ug_l,20
Q1,1993-01-05,mg_mg_l,3.181111111111111
Q1,1993-01-05,ca_mg_l,4.975555555555555
Q1,1993-01-05,amm_ug_l,NA
Q1,1993-01-12,k_mg_l,1.0966666666666667
Q1,1993-01-12,nitrate_ug_l,107
Q1,1993-01-12,mg_mg_l,3.132222222222222
Q1,1993-01-12,ca_mg_l,4.945555555555556
Q1,1993-01-12,amm_ug_l,NA
Q1,1993-01-19,k_mg_l,1.0811111111111111
Q1,1993-01-19,nitrate_ug_l,92.33333333333333
Q1,1993-01-19,mg_mg_l,3.15
Q1,1993-01-19,ca_mg_l,4.886666666666667
Q1,1993-01-19,amm_ug_l,NA
Q1,1993-01-26,k_mg_l,1.0711111111111111
Q1,1993-01-26,nitrate_ug_l,103
Q1,1993-01-26,mg_mg_l,3.1777777777777776
Q1,1993-01-26,ca_mg_l,5.01
Q1,1993-01-26,amm_ug_l,NA
Q1,1993-02-02,k_mg_l,1.1022222222222222
Q1,1993-02-02,nitrate_ug_l,117.8
Q1,1993-02-02,mg_mg_l,3.3988888888888886
Q1,1993-02-02,ca_mg_l,5.518888888888889
Q1,1993-02-02,amm_ug_l,NA
Q1,1993-02-09,k_mg_l,1.12
Q1,1993-02-09,nitrate_ug_l,125.33333333333333
Q1,1993-02-09,mg_mg_l,3.4466666666666668
Q1,1993-02-09,ca_mg_l,5.72
Q1,1993-02-09,amm_ug_l,NA
Q1,1993-02-16,k_mg_l,1.1511111111111112
Q1,1993-02-16,nitrate_ug_l,132
Q1,1993-02-16,mg_mg_l,3.561111111111111
Q1,1993-02-16,ca_mg_l,5.986666666666666
Q1,1993-02-16,amm_ug_l,NA
Q1,1993-02-23,k_mg_l,1.2033333333333334
Q1,1993-02-23,nitrate_ug_l,132.75
Q1,1993-02-23,mg_mg_l,3.69
Q1,1993-02-23,ca_mg_l,6.26
Q1,1993-02-23,amm_ug_l,NA
Q1,1993-03-02,k_mg_l,1.1955555555555555
Q1,1993-03-02,nitrate_ug_l,138.33333333333334
Q1,1993-03-02,mg_mg_l,3.732222222222222
Q1,1993-03-02,ca_mg_l,5.858888888888889
Q1,1993-03-02,amm_ug_l,NA
Q1,1993-03-09,k_mg_l,1.1744444444444444
Q1,1993-03-09,nitrate_ug_l,137.11111111111111
Q1,1993-03-09,mg_mg_l,3.671111111111111
Q1,1993-03-09,ca_mg_l,5.795555555555556
Q1,1993-03-09,amm_ug_l,NA
Q1,1993-03-16,k_mg_l,1.1722222222222223
Q1,1993-03-16,nitrate_ug_l,116.88888888888889
Q1,1993-03-16,mg_mg_l,3.5455555555555556
Q1,1993-03-16,ca_mg_l,5.481111111111111
Q1,1993-03-16,amm_ug_l,NA
Q1,1993-03-23,k_mg_l,1.18
Q1,1993-03-23,nitrate_ug_l,111
Q1,1993-03-23,mg_mg_l,3.5255555555555556
Q1,1993-03-23,ca_mg_l,5.497777777777777
Q1,1993-03-23,amm_ug_l,NA
Q1,1993-03-30,k_mg_l,1.2455555555555555
Q1,1993-03-30,nitrate_ug_l,96.66666666666667
Q1,1993-03-30,mg_mg_l,3.618888888888889
Q1,1993-03-30,ca_mg_l,5.6755555555555555
Q1,1993-03-30,amm_ug_l,NA
Q1,1993-04-06,k_mg_l,1.2333333333333334
Q1,1993-04-06,nitrate_ug_l,78.88888888888889
Q1,1993-04-06,mg_mg_l,3.511111111111111
Q1,1993-04-06,ca_mg_l,5.472222222222222
Q1,1993-04-06,amm_ug_l,NA
Q1,1993-04-13,k_mg_l,1.22
Q1,1993-04-13,nitrate_ug_l,69.11111111111111
Q1,1993-04-13,mg_mg_l,3.4755555555555557
Q1,1993-04-13,ca_mg_l,5.415555555555556
Q1,1993-04-13,amm_ug_l,NA
Q1,1993-04-20,k_mg_l,1.1888888888888889
Q1,1993-04-20,nitrate_ug_l,54.111111111111114
Q1,1993-04-20,mg_mg_l,3.361111111111111
Q1,1993-04-20,ca_mg_l,5.2588888888888885
Q1,1993-04-20,amm_ug_l,NA
Q1,1993-04-27,k_mg_l,1.1400000000000001
Q1,1993-04-27,nitrate_ug_l,41.666666666666664
Q1,1993-04-27,mg_mg_l,3.17
Q1,1993-04-27,ca_mg_l,4.952222222222222
Q1,1993-04-27,amm_ug_l,NA
Q1,1993-05-04,k_mg_l,1.1788888888888889
Q1,1993-05-04,nitrate_ug_l,23.22222222222222
Q1,1993-05-04,mg_mg_l,3.137777777777778
Q1,1993-05-04,ca_mg_l,5.426666666666667
Q1,1993-05-04,amm_ug_l,NA
Q1,1993-05-11,k_mg_l,1.1577777777777778
Q1,1993-05-11,nitrate_ug_l,28.333333333333332
Q1,1993-05-11,mg_mg_l,3.2222222222222223
Q1,1993-05-11,ca_mg_l,5.611111111111111
Q1,1993-05-11,amm_ug_l,NA
Q1,1993-05-18,k_mg_l,1.1555555555555557
Q1,1993-05-18,nitrate_ug_l,30.375
Q1,1993-05-18,mg_mg_l,3.27
Q1,1993-05-18,ca_mg_l,5.747777777777777
Q1,1993-05-18,amm_ug_l,NA
Q1,1993-05-25,k_mg_l,1.1388888888888888
Q1,1993-05-25,nitrate_ug_l,33.285714285714285
Q1,1993-05-25,mg_mg_l,3.3066666666666666
Q1,1993-05-25,ca_mg_l,5.863333333333333
Q1,1993-05-25,amm_ug_l,NA
Q1,1993-06-01,k_mg_l,1.0733333333333335
Q1,1993-06-01,nitrate_ug_l,37.833333333333336
Q1,1993-06-01,mg_mg_l,3.041111111111111
Q1,1993-06-01,ca_mg_l,5.665555555555556
Q1,1993-06-01,amm_ug_l,NA
Q1,1993-06-08,k_mg_l,1.0455555555555556
Q1,1993-06-08,nitrate_ug_l,42
Q1,1993-06-08,mg_mg_l,2.9722222222222223
Q1,1993-06-08,ca_mg_l,5.5377777777777775
Q1,1993-06-08,amm_ug_l,NA
Q1,1993-06-15,k_mg_l,1.018888888888889
Q1,1993-06-15,nitrate_ug_l,39.2
Q1,1993-06-15,mg_mg_l,2.9566666666666666
Q1,1993-06-15,ca_mg_l,5.483333333333333
Q1,1993-06-15,amm_ug_l,NA
Q1,1993-06-22,k_mg_l,1.037777777777778
Q1,1993-06-22,nitrate_ug_l,33
Q1,1993-06-22,mg_mg_l,2.9644444444444447
Q1,1993-06-22,ca_mg_l,5.483333333333333
Q1,1993-06-22,amm_ug_l,NA
Q1,1993-06-29,k_mg_l,1.0222222222222221
Q1,1993-06-29,nitrate_ug_l,30
Q1,1993-06-29,mg_mg_l,3.0300000000000002
Q1,1993-06-29,ca_mg_l,5.564444444444445
Q1,1993-06-29,amm_ug_l,NA
Q1,1993-07-06,k_mg_l,1.0066666666666666
Q1,1993-07-06,nitrate_ug_l,30.8
Q1,1993-07-06,mg_mg_l,2.997777777777778
Q1,1993-07-06,ca_mg_l,5.545555555555556
Q1,1993-07-06,amm_ug_l,NA
Q1,1993-07-13,k_mg_l,1.0033333333333334
Q1,1993-07-13,nitrate_ug_l,44.6
Q1,1993-07-13,mg_mg_l,3.013333333333333
Q1,1993-07-13,ca_mg_l,5.467777777777778
Q1,1993-07-13,amm_ug_l,NA
Q1,1993-07-20,k_mg_l,1.051111111111111
Q1,1993-07-20,nitrate_ug_l,38.666666666666664
Q1,1993-07-20,mg_mg_l,3.1855555555555557
Q1,1993-07-20,ca_mg_l,5.775555555555555
Q1,1993-07-20,amm_ug_l,NA
Q1,1993-07-27,k_mg_l,1.0622222222222222
Q1,1993-07-27,nitrate_ug_l,60.57142857142857
Q1,1993-07-27,mg_mg_l,3.181111111111111
Q1,1993-07-27,ca_mg_l,5.792222222222223
Q1,1993-07-27,amm_ug_l,NA
Q1,1993-08-03,k_mg_l,1.0577777777777777
Q1,1993-08-03,nitrate_ug_l,54.125
Q1,1993-08-03,mg_mg_l,3.287777777777778
Q1,1993-08-03,ca_mg_l,5.684444444444445
Q1,1993-08-03,amm_ug_l,NA
Q1,1993-08-10,k_mg_l,1.0555555555555556
Q1,1993-08-10,nitrate_ug_l,49.111111111111114
Q1,1993-08-10,mg_mg_l,3.2977777777777777
Q1,1993-08-10,ca_mg_l,5.731111111111111
Q1,1993-08-10,amm_ug_l,NA
Q1,1993-08-17,k_mg_l,1.0933333333333333
Q1,1993-08-17,nitrate_ug_l,43.111111111111114
Q1,1993-08-17,mg_mg_l,3.281111111111111
Q1,1993-08-17,ca_mg_l,5.704444444444444
Q1,1993-08-17,amm_ug_l,NA
Q1,1993-08-24,k_mg_l,1.1222222222222222
Q1,1993-08-24,nitrate_ug_l,43.22222222222222
Q1,1993-08-24,mg_mg_l,3.3022222222222224
Q1,1993-08-24,ca_mg_l,5.705555555555556
Q1,1993-08-24,amm_ug_l,NA
Q1,1993-08-31,k_mg_l,1.13
Q1,1993-08-31,nitrate_ug_l,42.888888888888886
Q1,1993-08-31,mg_mg_l,3.321111111111111
Q1,1993-08-31,ca_mg_l,5.756666666666667
Q1,1993-08-31,amm_ug_l,NA
Q1,1993-09-07,k_mg_l,1.11
Q1,1993-09-07,nitrate_ug_l,41.22222222222222
Q1,1993-09-07,mg_mg_l,3.371111111111111
Q1,1993-09-07,ca_mg_l,5.890000000000001
Q1,1993-09-07,amm_ug_l,NA
Q1,1993-09-14,k_mg_l,1.1211111111111112
Q1,1993-09-14,nitrate_ug_l,28.333333333333332
Q1,1993-09-14,mg_mg_l,3.3266666666666667
Q1,1993-09-14,ca_mg_l,5.921111111111111
Q1,1993-09-14,amm_ug_l,NA
Q1,1993-09-21,k_mg_l,1.1222222222222222
Q1,1993-09-21,nitrate_ug_l,28
Q1,1993-09-21,mg_mg_l,3.117777777777778
Q1,1993-09-21,ca_mg_l,5.566666666666667
Q1,1993-09-21,amm_ug_l,NA
Q1,1993-09-28,k_mg_l,1.1733333333333333
Q1,1993-09-28,nitrate_ug_l,9.11111111111111
Q1,1993-09-28,mg_mg_l,3.252222222222222
Q1,1993-09-28,ca_mg_l,5.767777777777778
Q1,1993-09-28,amm_ug_l,NA
Q1,1993-10-05,k_mg_l,1.1744444444444444
Q1,1993-10-05,nitrate_ug_l,9.88888888888889
Q1,1993-10-05,mg_mg_l,3.2444444444444445
Q1,1993-10-05,ca_mg_l,5.802222222222222
Q1,1993-10-05,amm_ug_l,NA
Q1,1993-10-13,k_mg_l,1.136
Q1,1993-10-13,nitrate_ug_l,11.9
Q1,1993-10-13,mg_mg_l,3.247
Q1,1993-10-13,ca_mg_l,5.772
Q1,1993-10-13,amm_ug_l,NA
Q1,1993-10-19,k_mg_l,1.1277777777777778
Q1,1993-10-19,nitrate_ug_l,12.444444444444445
Q1,1993-10-19,mg_mg_l,3.2733333333333334
Q1,1993-10-19,ca_mg_l,5.831111111111111
Q1,1993-10-19,amm_ug_l,NA
Q1,1993-10-26,k_mg_l,1.1133333333333333
Q1,1993-10-26,nitrate_ug_l,17.22222222222222
Q1,1993-10-26,mg_mg_l,3.327777777777778
Q1,1993-10-26,ca_mg_l,5.94
Q1,1993-10-26,amm_ug_l,NA
Q1,1993-11-02,k_mg_l,1.1255555555555556
Q1,1993-11-02,nitrate_ug_l,18.375
Q1,1993-11-02,mg_mg_l,3.2644444444444445
Q1,1993-11-02,ca_mg_l,5.803333333333334
Q1,1993-11-02,amm_ug_l,NA
Q1,1993-11-09,k_mg_l,1.1777777777777778
Q1,1993-11-09,nitrate_ug_l,20.142857142857142
Q1,1993-11-09,mg_mg_l,3.3666666666666667
Q1,1993-11-09,ca_mg_l,5.892222222222222
Q1,1993-11-09,amm_ug_l,NA
Q1,1993-11-16,k_mg_l,1.18
Q1,1993-11-16,nitrate_ug_l,22.166666666666668
Q1,1993-11-16,mg_mg_l,3.1688888888888886
Q1,1993-11-16,ca_mg_l,5.688888888888889
Q1,1993-11-16,amm_ug_l,NA
Q1,1993-11-23,k_mg_l,1.1077777777777778
Q1,1993-11-23,nitrate_ug_l,25.4
Q1,1993-11-23,mg_mg_l,3.035555555555556
Q1,1993-11-23,ca_mg_l,5.721111111111111
Q1,1993-11-23,amm_ug_l,NA
Q1,1993-11-30,k_mg_l,1.0422222222222222
Q1,1993-11-30,nitrate_ug_l,26.25
Q1,1993-11-30,mg_mg_l,2.902222222222222
Q1,1993-11-30,ca_mg_l,5.482222222222222
Q1,1993-11-30,amm_ug_l,NA
Q1,1993-12-07,k_mg_l,1.0333333333333332
Q1,1993-12-07,nitrate_ug_l,24.5
Q1,1993-12-07,mg_mg_l,2.9155555555555557
Q1,1993-12-07,ca_mg_l,5.43
Q1,1993-12-07,amm_ug_l,NA
Q1,1993-12-14,k_mg_l,1.0611111111111111
Q1,1993-12-14,nitrate_ug_l,22.5
Q1,1993-12-14,mg_mg_l,2.908888888888889
Q1,1993-12-14,ca_mg_l,5.407777777777778
Q1,1993-12-14,amm_ug_l,NA
Q1,1993-12-21,k_mg_l,1.0355555555555556
Q1,1993-12-21,nitrate_ug_l,25.333333333333332
Q1,1993-12-21,mg_mg_l,2.8844444444444446
Q1,1993-12-21,ca_mg_l,5.3133333333333335
Q1,1993-12-21,amm_ug_l,NA
Q1,1993-12-28,k_mg_l,1.0422222222222222
Q1,1993-12-28,nitrate_ug_l,15.666666666666666
Q1,1993-12-28,mg_mg_l,2.7533333333333334
Q1,1993-12-28,ca_mg_l,5.051111111111111
Q1,1993-12-28,amm_ug_l,NA
Q1,1994-01-04,k_mg_l,1.0477777777777777
Q1,1994-01-04,nitrate_ug_l,15.666666666666666
Q1,1994-01-04,mg_mg_l,2.8177777777777777
Q1,1994-01-04,ca_mg_l,5.177777777777778
Q1,1994-01-04,amm_ug_l,NA
Q1,1994-01-11,k_mg_l,1.0044444444444445
Q1,1994-01-11,nitrate_ug_l,15.666666666666666
Q1,1994-01-11,mg_mg_l,2.7177777777777776
Q1,1994-01-11,ca_mg_l,5.046666666666667
Q1,1994-01-11,amm_ug_l,NA
Q1,1994-01-18,k_mg_l,1.0055555555555555
Q1,1994-01-18,nitrate_ug_l,13.5
Q1,1994-01-18,mg_mg_l,2.951111111111111
Q1,1994-01-18,ca_mg_l,5.302222222222222
Q1,1994-01-18,amm_ug_l,NA
Q1,1994-01-25,k_mg_l,1.03
Q1,1994-01-25,nitrate_ug_l,13.5
Q1,1994-01-25,mg_mg_l,3.161111111111111
Q1,1994-01-25,ca_mg_l,5.427777777777778
Q1,1994-01-25,amm_ug_l,NA
Q1,1994-02-01,k_mg_l,1.0355555555555556
Q1,1994-02-01,nitrate_ug_l,13.5
Q1,1994-02-01,mg_mg_l,3.187777777777778
Q1,1994-02-01,ca_mg_l,5.545555555555556
Q1,1994-02-01,amm_ug_l,NA
Q1,1994-02-08,k_mg_l,1.0344444444444445
Q1,1994-02-08,nitrate_ug_l,15
Q1,1994-02-08,mg_mg_l,3.29
Q1,1994-02-08,ca_mg_l,5.7811111111111115
Q1,1994-02-08,amm_ug_l,NA
Q1,1994-02-15,k_mg_l,1.0266666666666666
Q1,1994-02-15,nitrate_ug_l,56.666666666666664
Q1,1994-02-15,mg_mg_l,3.3066666666666666
Q1,1994-02-15,ca_mg_l,5.837777777777778
Q1,1994-02-15,amm_ug_l,NA
Q1,1994-02-22,k_mg_l,1.0655555555555556
Q1,1994-02-22,nitrate_ug_l,86.75
Q1,1994-02-22,mg_mg_l,3.3433333333333333
Q1,1994-02-22,ca_mg_l,5.968888888888889
Q1,1994-02-22,amm_ug_l,NA
Q1,1994-03-01,k_mg_l,1.0266666666666666
Q1,1994-03-01,nitrate_ug_l,85.75
Q1,1994-03-01,mg_mg_l,3.4366666666666665
Q1,1994-03-01,ca_mg_l,6.221111111111111
Q1,1994-03-01,amm_ug_l,NA
Q1,1994-03-08,k_mg_l,0.991111111111111
Q1,1994-03-08,nitrate_ug_l,72.4
Q1,1994-03-08,mg_mg_l,3.45
Q1,1994-03-08,ca_mg_l,6.312222222222222
Q1,1994-03-08,amm_ug_l,NA
Q1,1994-03-15,k_mg_l,1.0355555555555556
Q1,1994-03-15,nitrate_ug_l,62.666666666666664
Q1,1994-03-15,mg_mg_l,3.41
Q1,1994-03-15,ca_mg_l,6.228888888888889
Q1,1994-03-15,amm_ug_l,NA
Q1,1994-03-22,k_mg_l,1.051111111111111
Q1,1994-03-22,nitrate_ug_l,65.66666666666667
Q1,1994-03-22,mg_mg_l,3.347777777777778
Q1,1994-03-22,ca_mg_l,6.14
Q1,1994-03-22,amm_ug_l,NA
Q1,1994-03-29,k_mg_l,1.058888888888889
Q1,1994-03-29,nitrate_ug_l,58.857142857142854
Q1,1994-03-29,mg_mg_l,3.3444444444444446
Q1,1994-03-29,ca_mg_l,6.182222222222222
Q1,1994-03-29,amm_ug_l,NA
Q1,1994-04-05,k_mg_l,1.0911111111111111
Q1,1994-04-05,nitrate_ug_l,53.5
Q1,1994-04-05,mg_mg_l,3.453333333333333
Q1,1994-04-05,ca_mg_l,6.293333333333333
Q1,1994-04-05,amm_ug_l,NA
Q1,1994-04-12,k_mg_l,1.1133333333333333
Q1,1994-04-12,nitrate_ug_l,49.44444444444444
Q1,1994-04-12,mg_mg_l,3.4988888888888887
Q1,1994-04-12,ca_mg_l,6.366666666666667
Q1,1994-04-12,amm_ug_l,NA
Q1,1994-04-19,k_mg_l,1.1355555555555554
Q1,1994-04-19,nitrate_ug_l,35.888888888888886
Q1,1994-04-19,mg_mg_l,3.6355555555555554
Q1,1994-04-19,ca_mg_l,6.561111111111111
Q1,1994-04-19,amm_ug_l,NA
Q1,1994-04-26,k_mg_l,1.1566666666666667
Q1,1994-04-26,nitrate_ug_l,17.444444444444443
Q1,1994-04-26,mg_mg_l,3.7
Q1,1994-04-26,ca_mg_l,6.6466666666666665
Q1,1994-04-26,amm_ug_l,NA
Q1,1994-05-03,k_mg_l,1.169
Q1,1994-05-03,nitrate_ug_l,32.44444444444444
Q1,1994-05-03,mg_mg_l,3.556
Q1,1994-05-03,ca_mg_l,6.372
Q1,1994-05-03,amm_ug_l,NA
Q1,1994-05-10,k_mg_l,1.178
Q1,1994-05-10,nitrate_ug_l,31.77777777777778
Q1,1994-05-10,mg_mg_l,3.564
Q1,1994-05-10,ca_mg_l,6.363
Q1,1994-05-10,amm_ug_l,NA
Q1,1994-05-17,k_mg_l,1.171
Q1,1994-05-17,nitrate_ug_l,41.55555555555556
Q1,1994-05-17,mg_mg_l,3.722
Q1,1994-05-17,ca_mg_l,6.628
Q1,1994-05-17,amm_ug_l,NA
Q1,1994-05-24,k_mg_l,1.21
Q1,1994-05-24,nitrate_ug_l,51.22222222222222
Q1,1994-05-24,mg_mg_l,3.85
Q1,1994-05-24,ca_mg_l,6.785
Q1,1994-05-24,amm_ug_l,NA
Q1,1994-05-31,k_mg_l,1.201
Q1,1994-05-31,nitrate_ug_l,55.375
Q1,1994-05-31,mg_mg_l,3.847
Q1,1994-05-31,ca_mg_l,6.746
Q1,1994-05-31,amm_ug_l,NA
Q1,1994-06-07,k_mg_l,1.195
Q1,1994-06-07,nitrate_ug_l,61
Q1,1994-06-07,mg_mg_l,3.746
Q1,1994-06-07,ca_mg_l,6.551
Q1,1994-06-07,amm_ug_l,NA
Q1,1994-06-14,k_mg_l,1.187
Q1,1994-06-14,nitrate_ug_l,68.33333333333333
Q1,1994-06-14,mg_mg_l,3.676
Q1,1994-06-14,ca_mg_l,6.431
Q1,1994-06-14,amm_ug_l,NA
Q1,1994-06-21,k_mg_l,1.172
Q1,1994-06-21,nitrate_ug_l,78
Q1,1994-06-21,mg_mg_l,3.576
Q1,1994-06-21,ca_mg_l,6.25
Q1,1994-06-21,amm_ug_l,NA
Q1,1994-06-28,k_mg_l,1.143
Q1,1994-06-28,nitrate_ug_l,94.75
Q1,1994-06-28,mg_mg_l,3.505
Q1,1994-06-28,ca_mg_l,6.196
Q1,1994-06-28,amm_ug_l,NA
Q1,1994-06-30,k_mg_l,1.165
Q1,1994-06-30,nitrate_ug_l,94.75
Q1,1994-06-30,mg_mg_l,3.668
Q1,1994-06-30,ca_mg_l,6.466
Q1,1994-06-30,amm_ug_l,NA
Q1,1994-07-05,k_mg_l,1.1677777777777778
Q1,1994-07-05,nitrate_ug_l,75.66666666666667
Q1,1994-07-05,mg_mg_l,3.816666666666667
Q1,1994-07-05,ca_mg_l,6.7011111111111115
Q1,1994-07-05,amm_ug_l,NA
Q1,1994-07-12,k_mg_l,1.2577777777777779
Q1,1994-07-12,nitrate_ug_l,107
Q1,1994-07-12,mg_mg_l,3.8355555555555556
Q1,1994-07-12,ca_mg_l,6.734444444444445
Q1,1994-07-12,amm_ug_l,NA
Q1,1994-07-19,k_mg_l,1.2144444444444444
Q1,1994-07-19,nitrate_ug_l,112
Q1,1994-07-19,mg_mg_l,3.7
Q1,1994-07-19,ca_mg_l,6.5311111111111115
Q1,1994-07-19,amm_ug_l,NA
Q1,1994-07-26,k_mg_l,1.2377777777777779
Q1,1994-07-26,nitrate_ug_l,NA
Q1,1994-07-26,mg_mg_l,3.398888888888889
Q1,1994-07-26,ca_mg_l,6.015555555555555
Q1,1994-07-26,amm_ug_l,NA
Q1,1994-08-02,k_mg_l,1.218888888888889
Q1,1994-08-02,nitrate_ug_l,NA
Q1,1994-08-02,mg_mg_l,3.3966666666666665
Q1,1994-08-02,ca_mg_l,6.04
Q1,1994-08-02,amm_ug_l,NA
Q1,1994-08-09,k_mg_l,1.1822222222222223
Q1,1994-08-09,nitrate_ug_l,NA
Q1,1994-08-09,mg_mg_l,3.3944444444444444
Q1,1994-08-09,ca_mg_l,6.113333333333333
Q1,1994-08-09,amm_ug_l,NA
Q1,1994-08-16,k_mg_l,1.201111111111111
Q1,1994-08-16,nitrate_ug_l,NA
Q1,1994-08-16,mg_mg_l,3.4044444444444446
Q1,1994-08-16,ca_mg_l,6.195555555555556
Q1,1994-08-16,amm_ug_l,NA
Q1,1994-08-23,k_mg_l,1.1866666666666668
Q1,1994-08-23,nitrate_ug_l,NA
Q1,1994-08-23,mg_mg_l,3.3944444444444444
Q1,1994-08-23,ca_mg_l,6.268888888888889
Q1,1994-08-23,amm_ug_l,NA
Q1,1994-08-30,k_mg_l,1.22
Q1,1994-08-30,nitrate_ug_l,NA
Q1,1994-08-30,mg_mg_l,3.3455555555555554
Q1,1994-08-30,ca_mg_l,6.12
Q1,1994-08-30,amm_ug_l,NA
Q1,1994-09-06,k_mg_l,1.2022222222222223
Q1,1994-09-06,nitrate_ug_l,NA
Q1,1994-09-06,mg_mg_l,3.167777777777778
Q1,1994-09-06,ca_mg_l,5.864444444444445
Q1,1994-09-06,amm_ug_l,NA
Q1,1994-09-13,k_mg_l,1.1544444444444444
Q1,1994-09-13,nitrate_ug_l,NA
Q1,1994-09-13,mg_mg_l,2.9877777777777776
Q1,1994-09-13,ca_mg_l,5.543333333333333
Q1,1994-09-13,amm_ug_l,NA
Q1,1994-09-20,k_mg_l,1.1944444444444444
Q1,1994-09-20,nitrate_ug_l,NA
Q1,1994-09-20,mg_mg_l,2.99
Q1,1994-09-20,ca_mg_l,5.558888888888889
Q1,1994-09-20,amm_ug_l,NA
Q1,1994-09-27,k_mg_l,1.12
Q1,1994-09-27,nitrate_ug_l,NA
Q1,1994-09-27,mg_mg_l,3.183333333333333
Q1,1994-09-27,ca_mg_l,5.921111111111111
Q1,1994-09-27,amm_ug_l,NA
Q1,1994-10-04,k_mg_l,1.1344444444444444
Q1,1994-10-04,nitrate_ug_l,NA
Q1,1994-10-04,mg_mg_l,3.1422222222222222
Q1,1994-10-04,ca_mg_l,5.804444444444444
Q1,1994-10-04,amm_ug_l,NA
Q1,1994-10-11,k_mg_l,1.1133333333333333
Q1,1994-10-11,nitrate_ug_l,109
Q1,1994-10-11,mg_mg_l,2.9844444444444442
Q1,1994-10-11,ca_mg_l,5.5
Q1,1994-10-11,amm_ug_l,NA
Q1,1994-10-18,k_mg_l,1.0877777777777777
